Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Brazil,BRA,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,387000000,304000000,380000000,666000000,1279000000,1406000000,1382000000,1487000000,719000000,1256000000,1589000000,967000000,568000000,771000000,1310000000,1157000000,904000000,1118000000,1308000000,2202000000,3457000000,5350000000,5459436278,4947361028,4301956769,4025249811,3715574532,3767763021,3755740173,3612511737,3609078335,6956763858,12089059603,13086981572,9384014792,17696449276,22881841633,9307080936,13066390712,7791929824,2271083182,12814330439,23230416304,13223269853,25128814058,20097957884
Brazil,BRA,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,18.53481007,18.86493462,21.96462881,31.89383209,36.81814056,35.1672737,34.51599577,44.24387187,30.72735795,25.85178314,24.78429619,29.60371152,27.39205838,34.15198475,24.50242268,15.85551668,14.63472839,13.09493737,11.86749016,16.94339835,23.54476866,22.46931949,20.60676472,27.39857471,37.33137327,26.29452325,22.44538014,29.93239486,23.92733922,18.3689395,11.78386231,19.41870526,10.85238239,9.329920712,7.113504457,5.930634877,6.755874954,4.036226525,7.113150173,5.481822004,12.75674133,10.64556995,10.85048628,11.83879089,14.68084397,12.42126563
Brazil,BRA,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.965902842,1.051390886,1.137216382,1.240884852,1.207157654,1.509773286,1.415642323,1.712763571,2.356731279,3.02656946,3.601049907,3.677976599,3.885650183,3.906755845,3.960811669,3.44162632,2.904163811,2.781263685,3.96490622,2.600710281,1.514394526,1.56610553,1.667342424,1.482999787,1.679621135,1.742760005,1.570946701,1.558718214,2.104834894,3.873293888,2.80801305,2.92562087,4.441734558,3.834095164,3.161717452,1.86884614,2.931836686,1.550485097,1.35462588,0.824743964,0.691403765,0.835564851,0.487102634,0.853259744,0.617933047,1.630085005,1.395101223,1.477259195,1.830332056,2.291092484,2.273592602
Brazil,BRA,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,-1065353630,2671552772,521321947.9,4627513909,-2810599240,-3377929399,707527317.1,-7540558339,-11251292644,-5065396113,-9479361284,-13426627283,-12009088038,-5804670761,-11220472092,-9525419080,-5423712125,10639007330,6890216698,6598207972,12968698921,8682419362,-7874382691,-12780004171,-11843082240,4534773431,-3417492610,-11266097733,3586229683,6599115580,27564810110,30571031108,87484243290,2969306368,47577710690,49079976943,58634858573,18899129716,-5923870740,10833176742,1568667598,9228397128,5088299795,2937271353,-26055261793,-14215346824
Brazil,BRA,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,71000000,49000000,85000000,157000000,180000000,308000000,336000000,184000000,145000000,182000000,171000000,134000000,158000000,127000000,238000000,840000000,1556000000,2260000000,1704000000,2577000000,3861000000,2699000000,2135492607,1815188730,1969213000,1827661000,1933745000,2626858000,3132039000,3542018735,4050806431,4847440185,4971775566,5316634471,4735719000,4765738504,4909283062,4616144692,5793494377,4930331535,4712434974,5466879094,4955119066,4788968290,5137011107,5073781994
Brazil,BRA,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,13000000,4000000,16000000,37000000,187000000,158000000,149000000,190000000,20000000,16000000,10000000,38000000,30000000,7000000,10000000,39000000,39000000,52000000,64000000,110000000,161000000,180000000,239018000,257436000,198943000,233079000,231895000,178892000,197111000,223689000,353085000,420655000,813450000,983276000,1127773600,1546724954,1525918318,1400309469,1701305060,1964460606,1664893496,1674605307,2502220772,4371162470,3631794322,2431381216
Brazil,BRA,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,1060000000,1018000000,1207000000,1350000000,1475000000,1737000000,2265000000,1809000000,1724000000,1947000000,2086000000,1816000000,1952000000,2279000000,3132000000,3762000000,3319000000,4088000000,3971000000,4908000000,6135000000,4760000000,6428327928,7426426181,6466337389,8767259889,8799403290,9065427515,9972995306,12086550988,15296982631,18379231398,22737271859,28885389689,26086637618,30662119817,36966496180,38797843280,37928537721,39932893654,33772286286,33251820808,34457843307,35383148183,34275344169,28575754500
Brazil,BRA,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,2504000000,2603000000,2793000000,3074000000,3799000000,4871000000,5138000000,5397000000,4131000000,3696000000,3790000000,4389000000,4316000000,5302000000,5917000000,7523000000,7210000000,7430000000,9555000000,10254000000,13630000000,12717000000,16549562409,17203365766,13428682087,15977879404,16385409035,13883455496,14693267327,16407698293,23180378445,27789436025,35840056217,45745900958,45660728805,60908148118,74232900871,79099301450,84487200196,88171482555,70822380078,63853577144,72781999448,71373652965,69764511371,49517060519
Brazil,BRA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,41.47177225,42.20243575,41.44430352,38.71448367,39.12885653,40.34872403,41.51516697,41.09207219,42.81938664,44.16091515,40.3921613,41.75996842,42.41902558,43.44155037,43.32850625,41.5153906,40.64470131,41.24641257,44.78031831,48.36730927,60.49660594,60.54979278,68.35745692,73.33788032,56.89434247,58.12141637,60.31887979,60.60571282,61.11859305,60.20365663,58.25186125,57.71369225,57.34814547,56.35782814,54.92047111,56.07589162,57.13812721,57.72623621,56.80486177,59.14505921,57.61292197,57.56816932,58.73360251,59.67875799,61.25097401,62.30786717,63.20369583,63.33867286,62.65335035,63.18556561,62.92238364
Brazil,BRA,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,1.52,3.21,1.802521992,1.298120485,2.29913766,2.534233805,1.421481523,1.82031519,3.846752146,2.063714092,3.122349533,0.991319774,5.009555731,3.660628387,4.331245108,5.826511243,4.824019135,2.066823772,5.803652851,3.457822446,2.902909935,2.753827776,0.985403433,-2.733761528,-2.221343647,0.765663238,2.087143729,1.655387515,-4.463341157
Brazil,BRA,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,5.94568E+11,6.03606E+11,6.22981E+11,6.34211E+11,6.42444E+11,6.57214E+11,6.7387E+11,6.83449E+11,6.9589E+11,7.22659E+11,7.37572E+11,7.60602E+11,7.68142E+11,8.06622E+11,8.3615E+11,8.72366E+11,9.23194E+11,9.67729E+11,9.8773E+11,1.04505E+12,1.08119E+12,1.11258E+12,1.14322E+12,1.15448E+12,1.12292E+12,1.09798E+12,1.10638E+12,1.12947E+12,1.14817E+12,1.09692E+12
Brazil,BRA,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,1.2737E+12,1.29306E+12,1.33457E+12,1.35863E+12,1.37626E+12,1.40791E+12,1.44359E+12,1.46411E+12,1.49076E+12,1.5481E+12,1.58005E+12,1.62939E+12,1.64554E+12,1.72797E+12,1.79123E+12,1.86881E+12,1.9777E+12,2.0731E+12,2.11595E+12,2.23875E+12,2.31616E+12,2.3834E+12,2.44903E+12,2.47317E+12,2.40556E+12,2.35212E+12,2.37013E+12,2.4196E+12,2.45965E+12,2.34987E+12
Brazil,BRA,"Services, value added (current LCU)",NV.SRV.TOTL.CN,0.029304,0.039639001,0.052231999,0.072055996,0.106023002,0.153987981,0.24667,0.372515008,0.563229963,0.957285956,1.837153882,3.646903813,7.509049535,17.27967978,54.81229591,197.4198151,517.6850281,1665.450012,13154.50073,205849,6986628.727,36503047.64,438143113.5,10338524727,1.98678E+11,4.10332E+11,5.15584E+11,5.7702E+11,6.12623E+11,6.54841E+11,6.98493E+11,7.59371E+11,8.53792E+11,9.682E+11,1.07521E+12,1.21717E+12,1.37671E+12,1.57031E+12,1.76652E+12,1.97133E+12,2.23875E+12,2.5194E+12,2.82788E+12,3.18184E+12,3.53967E+12,3.73585E+12,3.96245E+12,4.17116E+12,4.38833E+12,4.68017E+12,4.68637E+12
Brazil,BRA,"Services, value added (current US$)",NV.SRV.TOTL.CD,17554032743,20624258986,24217920065,32362317991,42961340103,52131985944,63588345007,72463445445,85758087843,97744976684,95888361360,1.07747E+11,1.15089E+11,82389726722,81604897449,87547589829,1.04246E+11,1.16751E+11,1.38073E+11,1.67848E+11,2.36376E+11,2.07449E+11,2.24341E+11,2.701E+11,2.98906E+11,4.47147E+11,5.12968E+11,5.35274E+11,5.27888E+11,3.61006E+11,3.81811E+11,3.23187E+11,2.92358E+11,3.14608E+11,3.67577E+11,4.99992E+11,6.32877E+11,8.06501E+11,9.63328E+11,9.85946E+11,1.27258E+12,1.50607E+12,1.44792E+12,1.47575E+12,1.50435E+12,1.12292E+12,1.13494E+12,1.307E+12,1.20102E+12,1.18651E+12,9.09061E+11
Brazil,BRA,"Services, value added per worker (constant 2015 US$)",NV.SRV.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,17272.22654,16833.78937,16614.74327,16618.43591,16379.55236,16865.93653,16811.61138,16585.42929,16375.77096,16372.95956,16165.0112,16240.98216,16070.4089,16358.93951,16525.14599,16608.02511,17246.06826,17610.05012,17729.25985,18356.9904,18598.52519,18747.47716,18856.75371,18537.01704,17849.56472,17564.58869,17372.41992,17288.34647,17104.58058,
Brazil,BRA,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,33.26396121,35.84634579,44.41877478,48.84839127,48.02099133,58.17195926,57.02328936,74.49579148,58.59311337,36.47682176,31.99852777,37.52107278,46.54762802,28.49353861,46.40674261,65.28244704,73.41099724,58.75536742,69.75617156,62.82791715,55.66798002,62.08800877,53.88323676,47.11602203,49.57203326,45.56212843,40.03541228,31.99897115,28.39582053,22.60087407,17.47234363,12.4646802,20.0884393,15.25652358,21.05129119,26.24357931,13.36723563,11.23214462,11.45498316,21.41250167,23.1643031,24.83437542,19.0099855,23.19953741,27.76238942,26.59529684
Brazil,BRA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,11.9318,11.9465,11.9275,11.9544,12.0278,11.9003,11.9656,14.1198,12.8609,13.9862,18.809,18.742,18.5149,14.4029,10.557,9.0027,8.5999,11.1001,8.8887,15.6736,19.7113,21.685,18.5964,21.6616,21.043,19.4009,19.7595,17.5138,12.3474,11.9251,12.7718,12.2948,10.0864,10.4253,11.4489,12.7375,10.4594,16.4592,13.9353,14.126,18.5865,10.4295,7.3965,6.9261,10.4461,9.6322,10.5294,9.6516,11.9847,13.9241,12.5598
Brazil,BRA,Short-term debt (% of total reserves),DT.DOD.DSTC.IR.ZS,60.00656143,52.62788659,33.54140365,27.67079044,49.45897286,79.34995491,60.66644155,80.6374668,58.06090359,87.84507419,196.9318915,205.2564855,437.3745352,312.6652875,92.11600418,80.72374505,115.2152031,164.3981754,115.1155611,186.1251454,237.2086887,280.1639898,101.4250794,97.13157891,82.90334488,60.23762341,59.71763872,66.7497047,67.1666262,80.43083137,93.81461009,78.82930015,61.83896508,49.88965015,47.73229069,44.59724699,23.67466804,21.76305002,18.9098258,16.67903474,22.69511276,11.97133765,8.731628844,9.338065158,16.00156826,14.68347324,15.67239793,14.01460585,17.83884931,22.18615641,19.39828725
Brazil,BRA,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,3.37488E+11,3.49761E+11,3.71986E+11,3.66938E+11,3.57736E+11,3.83706E+11,3.86177E+11,3.85563E+11,3.87864E+11,4.12758E+11,4.3089E+11,4.55384E+11,4.90578E+11,5.27898E+11,5.26339E+11,5.83007E+11,6.13817E+11,6.36206E+11,6.59816E+11,6.6468E+11,6.26874E+11,5.93243E+11,6.03414E+11,6.1512E+11,6.26938E+11,5.96743E+11
Brazil,BRA,Taxes less subsidies on products (current LCU),NY.TAX.NIND.CN,0.011285,0.013569,0.01871,0.025262,0.033962999,0.042773001,0.070579,0.107638001,0.151592001,0.223245993,0.434906989,0.913456023,1.854959965,4.333759785,12.40396976,45.17900085,146.4591064,419.4450073,3028.399902,3861.31,1616604,7328003.636,75642154.91,1460932000,39998025000,95206185702,1.07466E+11,1.15346E+11,1.20408E+11,1.45793E+11,1.67766E+11,1.95334E+11,2.18573E+11,2.47233E+11,2.95769E+11,3.27766E+11,3.6016E+11,4.00735E+11,4.83325E+11,4.83277E+11,5.8534E+11,6.58526E+11,7.23628E+11,7.89471E+11,8.20742E+11,8.45786E+11,8.55109E+11,9.18879E+11,1.0036E+12,1.03727E+12,1.00709E+12
Brazil,BRA,Taxes less subsidies on products (current US$),NY.TAX.NIND.CD,6760075478,7059980541,8675090020,11345855004,13762069517,14480620250,18194355958,20938271685,23081584811,22794833960,22699523954,26987878438,28430378781,20663420213,18467109683,20035033638,29492369401,29403786002,31786802219,3148491520,54693899646,41645517917,38730796075,38167746978,60176044917,1.03748E+11,1.06921E+11,1.07001E+11,1.03754E+11,80373928449,91704145954,83133708669,74844328485,80336360971,1.01114E+11,1.3464E+11,1.65566E+11,2.05815E+11,2.6357E+11,2.41707E+11,3.32726E+11,3.9366E+11,3.70508E+11,3.66159E+11,3.48814E+11,2.54226E+11,2.44925E+11,2.87924E+11,2.7467E+11,2.62967E+11,1.95356E+11
Brazil,BRA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,31840000,37470000,35760000,41620000,43190000,42170000,39150000,42590000,55540000,63590000,82680000,81000000,75270000,72480000,70600000,72840000,98390000,120560000,138860000,134580000,140850000,157880000,175320000,183140000,193920000,237300000,221650000,200730000,195670000,188540000,179290000,162000000,170800000,213470000,194660000,191600000,204170000,246900000,235440000,230900000,239010000,213280000,241830000,235930000,237620000,189580000,200840000,201990000,180680000,189930000,
Brazil,BRA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,9961525926,10018168861,12722347567,20156367343,11473133877,11352311495,17597450784,25212128551,18280933470,13687453532,5451306792,-3469490019,-3751601528,-4584321454,421924569.4,-4893372095,8107133472,-1738682032,8593379204,-5551898625,-23194991982,-25821576987,-23114686613,-24256298939,-19385857947,-15616588806,-14590388270,-17144451540,-21852439911,-41074992569,-53916462737,-62333039920,-62580920637,-72233975157,-73187752649,-79868517986,-60668896082,-58083167537,-46909949071,-44115012320,0.000915527,32068839324,13627853695,2691094320,-16974309396,-56868148908,-57173700532,-40159532083,-40314153103,-43693262333,-35519733521
Brazil,BRA,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,12.24252974,,9.816380227,10.55974829,9.380692168,7.204411534,8.124905029,7.144815862,7.257617005,7.405628391,6.905375852,6.737727396,6.51853068,6.113391737,5.931412631,5.516517635,5.583178478,5.688903684,5.640072527,6.600978377,6.552759982,6.861837973,7.088594088,6.832191355,6.619542414,6.377651909,6.394287701,6.827181291,6.196856875,6.196856875,
Brazil,BRA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,43.82910528,38.31543537,42.82029128,58.40980973,63.13773162,63.63773557,66.59228741,82.11851501,54.91543568,45.59477271,39.34405599,46.48183017,41.84985597,45.93392436,36.54208099,22.63833207,23.42508925,21.24073738,25.15825937,31.24183906,38.56568186,43.69477887,59.8465348,80.75591555,116.5638942,87.00462325,71.737227,72.04845901,67.92177238,48.3562271,46.18653099,38.24854708,28.0520816,23.47129961,23.4889426,18.38526444,18.73751035,15.67684828,28.01566932,22.91170359,39.76211154,51.01108298,34.61661579,33.15399017,53.22923521,50.63929256
Brazil,BRA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,1.838590372,1.805229547,2.072380829,2.453171412,3.282391535,3.570147848,2.875226075,3.339051874,4.316076701,5.190124418,6.516361311,7.095981713,7.211932623,6.982090672,6.985680904,5.463440947,4.559929893,4.24924199,5.332741384,3.878610985,2.162235822,2.506788021,2.704524776,3.143857107,3.097044175,2.854592835,3.054928688,4.51614178,6.229516702,11.99832021,9.203461557,9.241428028,10.56370316,10.79531878,8.277583906,7.265130116,5.764018069,4.022778541,3.418013299,2.731513101,2.143386215,2.317450391,1.891924062,3.36062676,2.582699474,5.080891751,6.684998983,4.712942133,5.125760862,8.30695435,9.269032987
Brazil,BRA,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,22.70001523,35.56075663,43.20235624,24.31893318,14.99730742,19.72365119,17.5103295,22.15077109,15.92144941,9.551063898,9.131032066,4.23319945,4.606517297,11.46056914,11.15253273,7.464241431,6.752017849,7.72155032,8.421011048,8.309727812,7.740140315,18.33517859,22.30131763,25.38259646,32.20739798,33.08834868,26.23803579,18.38325825,14.82664435,13.61389956,15.59683841,16.31088417,20.89682854,23.98568285,28.5612586,44.17989077,75.62919605,73.69386983,84.69323653,81.89664251,87.12130079,84.7101276,74.17158193,65.28235059,65.59932178,67.18438705,68.86837829,67.18327075,62.76074498,64.74727525
Brazil,BRA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1189904670,1753865278,4218805677,6508867084,5463238280,4166486431,6666854182,7441920872,12190033177,9838705355,6875231542,7479607844,3997356018,4561475256,11960814097,11617955162,8184181032,8134599726,9114472123,9678276000,9997591008,9391631540,23750647504,32247610989,38810777748,51842389631,60152476088,52208520617,44487193726,36342324443,33015297296,35866445530,37832146718,49297286966,52934865186,53799284977,85842861115,1.80334E+11,1.93783E+11,2.38539E+11,2.88575E+11,3.5201E+11,3.73161E+11,3.58816E+11,3.6357E+11,3.56465E+11,3.64984E+11,3.73956E+11,3.7471E+11,3.56886E+11,3.55614E+11
Brazil,BRA,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,2.949724907,4.484179709,4.795567096,6.773181374,4.143630515,2.275938717,2.308936643,1.206051146,1.74959097,4.73164664,4.688282676,3.217684699,3.226948652,3.338838313,3.053404985,2.929768544,2.904179211,7.682357208,8.324470418,8.500571895,7.990606584,8.640010929,6.450630366,5.410766471,5.043384069,4.194159188,4.484372065,5.4275939,6.887404152,6.111371756,5.082024657,6.677687135,10.87597539,8.445386274,13.08485869,10.44020085,10.701485,11.86656998,11.44613024,11.6002093,15.08859091,16.9803474,14.96532912,13.24188282,12.18673843,14.90959795
Brazil,BRA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1141660000,1696186418,4132748277,6359911334,5215752780,3980374681,6488040932,7192021622,11826399177,8966257355,5769329542,6603517844,3927907218,4355083756,11507921397,10604582162,7233512232,6956784426,7996130623,8484900000,8238526008,8675945140,23007500004,31104569119,37388536998,50073008381,58789943588,51329504787,43164752772,35279324443,32433984751,35563040398,37461990440,48846596457,52461784860,53245209761,85156183464,1.79433E+11,1.92844E+11,2.37364E+11,2.87056E+11,3.50356E+11,3.69566E+11,3.56214E+11,3.60965E+11,3.54175E+11,3.62505E+11,3.71151E+11,3.71934E+11,3.53588E+11,3.51519E+11
Brazil,BRA,Trade (% of GDP),NE.TRD.GNFS.ZS,14.47917337,14.65091698,16.13195262,16.85618914,20.96777807,18.23433037,16.41554798,15.15524941,14.5778876,16.56688261,20.15540749,19.63292399,16.49117037,21.90035252,23.83007467,20.44976658,15.86065414,16.26239734,17.76724471,14.39087765,15.15560302,16.59212622,19.25337253,19.59932019,18.6747598,16.98446001,15.63559148,16.57620926,16.43858493,20.98216647,22.63976191,26.93628502,27.61835753,28.14038479,29.67825274,27.08679506,26.04169982,25.29261148,27.25756936,22.10597552,22.77217811,23.93440518,25.11427361,25.78595732,24.68540582,26.95362594,24.53368208,24.31973437,28.87620338,28.45593732,32.35429588
Brazil,BRA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,2.758438027,2.364056174,2.268292485,2.208922462,2.382778885,2.783564117,2.869211087,2.655962088,3.087160105,2.996177539,2.786420913,2.419283884,2.21439628,2.458700827,2.607569522,2.888215988,3.073180511,3.509574377,3.672591655,2.885966898,2.569107462,2.055086639,2.6016443,2.851624182,3.317815795,3.775300586,4.497418789,4.501588055,4.418626386,4.257388897,4.315377,4.168251537,4.19273715,4.400805104,4.303990757,4.145630573,4.250487022,4.78240271,4.950452095,5.215883283,5.803682718,5.407682916,5.196950782,5.569144133,5.540446835,5.405344864
Brazil,BRA,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,44.81132075,48.33005894,44.82187241,41.62962963,47.18644068,46.80483592,47.99116998,55.2238806,64.15313225,66.56394453,71.95589645,63.16079295,67.05942623,57.83238262,43.0715198,35.83200425,43.89876469,47.06457926,41.24905565,44.82477588,42.3797881,30,25.49134251,19.56979312,17.97510712,16.4158676,16.06176361,16.93133362,18.32697661,20.43954081,20.52637068,18.75221129,18.15822243,18.73926272,15.5018205,16.08169314,15.73955897,13.97710455,14.16761285,14.55402861,14.56953027,15.06487196,16.74380361,16.43156447,16.11926086,17.70469177
Brazil,BRA,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,56.82907348,56.12754514,54.17114214,51.36629798,55.14609108,56.45657976,54.08719346,45.4882342,48.85015735,55.62770563,49.10290237,44.95329232,48.56348471,44.47378348,47.33817813,39.75807524,43.16227462,44.19919246,42.43851387,41.93485469,42.55319149,32.64134623,29.69924527,27.44153886,31.3903471,26.95749913,26.79904187,25.17833814,23.23474533,27.15798992,21.96936129,23.63934018,23.73645157,22.75271685,17.44982902,18.32089683,18.69864712,17.64122583,17.67823688,16.60416679,15.13546154,13.93005197,15.30825666,17.14283419,17.00303267,16.77353081
Brazil,BRA,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,6.698113208,5.500982318,4.556752278,5.037037037,5.084745763,7.25388601,10.68432671,3.648424544,2.262180974,3.33846944,3.163950144,4.68061674,5.225409836,5.133830627,39.08045977,36.76236045,30.18981621,24.43737769,26.21505918,19.23390383,15.84352078,15.08403361,16.62881875,21.35150827,25.17933881,20.64327992,19.66708359,22.03940186,24.85379692,26.65817571,25.24312862,23.48240199,21.78346211,20.02753317,20.33439831,17.15806291,16.48707287,16.43921783,17.06890558,17.13532913,17.30399446,18.11569581,16.85890126,16.73292729,17.48949932,10.65222552
Brazil,BRA,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,16.81309904,13.83019593,8.199069101,8.262849707,8.1337194,7.534387189,7.921370183,16.89827682,10.43330913,5.898268398,11.63588391,13.53383459,6.626506024,13.29686911,12.67534223,20.00531703,16.83772538,17.73889637,19.27786499,21.0259411,24.87894351,34.49712983,32.90607851,33.31736986,22.97536705,24.3715696,19.52113611,17.25652523,15.38861949,17.49958433,20.36143634,20.7406872,22.91063092,23.96358531,23.86769656,26.2122211,28.02237348,27.86209759,29.62379449,28.99667611,24.50754879,22.70336949,26.10759393,25.59138212,25.21828413,10.89251243
Brazil,BRA,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,0,0,0,0,0,0,0,0,550200000,2644300000,4185370000,4619300000,4501170000,3976342253,3333055328,2422469978,1820549549,1237526549,799423625,303585594.1,186130869.1,141553984.3,67607128.7,31448318,4825009157,9318882827,2235037872,8787813968,21314976011,28850328960,25586391069,512636270.9,539583148,566788267.5,552448640.9,4526043028,4446186455,4432443965,4437207643,4446099843,4182813116,4000712266,3881190648,4111586614,4015323742,3992325318,4158167402
China,CHN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,12.65976341,9.520471974,8.750746173,9.558626675,9.591190607,11.65104632,12.2392552,11.93775916,11.37588109,13.03004592,14.45556602,15.51258599,7.194577806,13.38541118,9.088392343,4.630939505,10.66137279,6.788429315,8.849424499,7.957826852,8.538059677,7.927135556,5.200071916,5.081705512,
China,CHN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,,,,,,,,,,,,,,,,,,,,,,,,,,1.23486E+12,1.39119E+12,1.52364E+12,1.65697E+12,1.81535E+12,1.98946E+12,2.22126E+12,2.49312E+12,2.79075E+12,3.10822E+12,3.51322E+12,4.02108E+12,4.64485E+12,4.97902E+12,5.64549E+12,6.15857E+12,6.44377E+12,7.13077E+12,7.61483E+12,8.2887E+12,8.9483E+12,9.71231E+12,1.04822E+13,1.10273E+13,1.15877E+13,
China,CHN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,84669408025,91884402364,1.03091E+11,1.26006E+11,1.2743E+11,1.41489E+11,1.29302E+11,1.47164E+11,1.26183E+11,1.43551E+11,1.48682E+11,1.52562E+11,1.64142E+11,1.90317E+11,2.18963E+11,2.6396E+11,2.61723E+11,2.35761E+11,2.73414E+11,3.01008E+11,3.07941E+11,3.33506E+11,3.74746E+11,3.86689E+11,4.91089E+11,6.30927E+11,7.41203E+11,8.25919E+11,8.78377E+11,9.37096E+11,1.03276E+12,1.14679E+12,1.27295E+12,1.43964E+12,1.67391E+12,1.93508E+12,2.31894E+12,2.97715E+12,3.75887E+12,4.26866E+12,4.94059E+12,5.87846E+12,6.84924E+12,7.6353E+12,8.46484E+12,8.9483E+12,9.18543E+12,1.01989E+13,1.13891E+13,1.1732E+13,
China,CHN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4850965,8.405301019,7.712218512,8.61410675,8.731052802,10.84297313,11.48976626,11.24270943,10.71634372,12.36723896,13.81825642,14.91086892,6.646731543,12.82285342,8.562809581,4.060735171,9.913246704,6.079504045,8.165475671,7.33192088,7.91786007,7.275884769,4.709229241,4.709598133,
China,CHN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,1024.902674,1142.613735,1238.653859,1334.181552,1449.109375,1575.631879,1746.477221,1947.143371,2166.055043,2398.176946,2694.76522,3067.134788,3524.471236,3758.733377,4240.710248,4603.834192,4794.009331,5279.331227,5609.949551,6075.558538,6525.796604,7044.723885,7560.776381,7917.762727,8290.446109,
China,CHN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,103.4679897,109.2424874,119.5910231,142.8737335,141.5333675,154.3975219,138.9316039,155.9844218,131.9675297,148.1431334,151.5257342,153.5006607,162.7373257,185.9819726,211.1856359,251.142026,245.3368094,217.4843082,248.1902753,269.0815673,271.2690255,289.8083188,321.6788134,328.1359402,412.0442615,523.653881,608.7659207,671.4375801,707.2649784,748.0397922,817.9363953,901.6741683,994.1798805,1117.386868,1291.52559,1484.277326,1768.806273,2259.037411,2837.619646,3206.480042,3693.336062,4370.487999,5057.813445,5600.844741,6170.341266,6484.935298,6618.748394,7304.710532,8119.085892,8333.876842,
