YEAR,STATE,AVG_SCORE,TEST_SUBJECT,TEST_YEAR
2013,Pennsylvania,289.623651633339,Mathematics,8
2013,Rhode Island,284.092212214805,Mathematics,8
2013,South Carolina,279.824608578537,Mathematics,8
2013,South Dakota,287.270390625653,Mathematics,8
2013,Tennessee,277.720127269641,Mathematics,8
2013,Texas,288.198967599188,Mathematics,8
2013,Utah,284.331486246838,Mathematics,8
2013,Vermont,295.469562357463,Mathematics,8
2013,Virginia,288.142959517699,Mathematics,8
2013,Washington,289.956988743835,Mathematics,8
2013,West Virginia,274.430134697899,Mathematics,8
2013,Wisconsin,288.745780841654,Mathematics,8
2013,Wyoming,288.119137263578,Mathematics,8
2011,Alabama,269.09651583719,Mathematics,8
2011,Alaska,283.2727978671,Mathematics,8
2011,Arizona,279.033501713793,Mathematics,8
2011,Arkansas,279.088205018109,Mathematics,8
2011,California,272.769803091291,Mathematics,8
2011,Colorado,291.7426728709,Mathematics,8
2011,Connecticut,286.999944694085,Mathematics,8
2011,Delaware,282.769966403216,Mathematics,8
2011,District of Columbia,260.46687784992,Mathematics,8
2011,Florida,277.837035214102,Mathematics,8
2011,Georgia,278.483619188656,Mathematics,8
2011,Hawaii,277.836211052583,Mathematics,8
2011,Idaho,286.675063250389,Mathematics,8
2011,Illinois,283.228134687939,Mathematics,8
2011,Indiana,285.00291608665,Mathematics,8
2011,Iowa,284.920836058704,Mathematics,8
2011,Kansas,289.61928267474,Mathematics,8
2011,Kentucky,281.608809706829,Mathematics,8
2011,Louisiana,272.843333892634,Mathematics,8
2011,Maine,288.732297636602,Mathematics,8
2011,Maryland,287.997802255227,Mathematics,8
2011,Massachusetts,298.512431105164,Mathematics,8
2011,Michigan,280.176517968298,Mathematics,8
2011,Minnesota,294.946422810345,Mathematics,8
2011,Mississippi,269.235645624753,Mathematics,8
2011,Missouri,281.947646246654,Mathematics,8
2011,Montana,292.907804277033,Mathematics,8
2011,Nebraska,283.197044839966,Mathematics,8
2011,Nevada,278.113153726165,Mathematics,8
2011,New Hampshire,292.10873973776,Mathematics,8
2011,New Jersey,294.138771366004,Mathematics,8
2011,New Mexico,274.454701456959,Mathematics,8
2011,New York,280.453026092986,Mathematics,8
2011,North Carolina,286.267028242857,Mathematics,8
2011,North Dakota,291.998404485775,Mathematics,8
2011,Ohio,288.602596832439,Mathematics,8
2011,Oklahoma,279.179608185009,Mathematics,8
2011,Oregon,282.518206779261,Mathematics,8
2011,Pennsylvania,286.102741735941,Mathematics,8
2011,Rhode Island,282.875659622898,Mathematics,8
2011,South Carolina,281.000133716553,Mathematics,8
2011,South Dakota,290.61519679044,Mathematics,8
2011,Tennessee,274.038710319906,Mathematics,8
2011,Texas,290.346709355265,Mathematics,8
2011,Utah,283.308332086503,Mathematics,8
2011,Vermont,293.882577068531,Mathematics,8
2011,Virginia,289.255411153431,Mathematics,8
2011,Washington,288.107761945489,Mathematics,8
2011,West Virginia,273.263173122564,Mathematics,8
2011,Wisconsin,288.665932686223,Mathematics,8
2011,Wyoming,287.767926048951,Mathematics,8
2009,Alabama,268.524120315168,Mathematics,8
2009,Alaska,283.047662800849,Mathematics,8
2009,Arizona,277.332281962623,Mathematics,8
2009,Arkansas,275.999499994013,Mathematics,8
2009,California,270.448588146426,Mathematics,8
2009,Colorado,287.372907515934,Mathematics,8
2009,Connecticut,288.608513451696,Mathematics,8
2009,Delaware,283.829472979958,Mathematics,8
2009,District of Columbia,253.595186871272,Mathematics,8
2009,Florida,279.33526411278,Mathematics,8
2009,Georgia,277.561199732371,Mathematics,8
2009,Hawaii,273.758606683625,Mathematics,8
2009,Idaho,287.305215052426,Mathematics,8
2009,Illinois,282.431416992088,Mathematics,8
2009,Indiana,286.809977886735,Mathematics,8
2009,Iowa,284.170178554705,Mathematics,8
2009,Kansas,288.596403041255,Mathematics,8
2009,Kentucky,279.284216093787,Mathematics,8
2009,Louisiana,272.379906697646,Mathematics,8
2009,Maine,286.361425938805,Mathematics,8
2009,Maryland,288.341565298202,Mathematics,8
2009,Massachusetts,298.854346618482,Mathematics,8
2009,Michigan,278.268168151681,Mathematics,8
2009,Minnesota,294.443320106986,Mathematics,8
2009,Mississippi,265.001958154729,Mathematics,8
2009,Missouri,285.808001946777,Mathematics,8
2009,Montana,291.542942879491,Mathematics,8
2009,Nebraska,284.259093531038,Mathematics,8
2009,Nevada,274.148541684888,Mathematics,8
2009,New Hampshire,292.321817220053,Mathematics,8
2009,New Jersey,292.657227109585,Mathematics,8
2009,New Mexico,269.704253797704,Mathematics,8
2009,New York,282.576915418605,Mathematics,8
2009,North Carolina,284.332635252336,Mathematics,8
2009,North Dakota,292.842488544915,Mathematics,8
2009,Ohio,285.583013784517,Mathematics,8
2009,Oklahoma,275.711956830545,Mathematics,8
2009,Oregon,285.036814371216,Mathematics,8
2009,Pennsylvania,288.304168923925,Mathematics,8
2009,Rhode Island,277.92371937219,Mathematics,8
2009,South Carolina,280.380855413571,Mathematics,8
2009,South Dakota,290.619127707892,Mathematics,8
2009,Tennessee,274.761821088186,Mathematics,8
2009,Texas,286.685076683873,Mathematics,8
2009,Utah,284.068251870422,Mathematics,8
2009,Vermont,292.866096352356,Mathematics,8
2009,Virginia,286.069754986907,Mathematics,8
2009,Washington,288.722375608773,Mathematics,8
2009,West Virginia,270.415765915327,Mathematics,8
2009,Wisconsin,288.140726236317,Mathematics,8
2009,Wyoming,286.10403398533,Mathematics,8
2007,Alabama,266.000109919931,Mathematics,8
2007,Alaska,282.557154120707,Mathematics,8
2007,Arizona,275.548426408372,Mathematics,8
2007,Arkansas,273.89986215628,Mathematics,8
2007,California,270.381784005669,Mathematics,8
2007,Colorado,286.192756166341,Mathematics,8
2007,Connecticut,282.472790062009,Mathematics,8
2007,Delaware,282.992082743316,Mathematics,8
2007,District of Columbia,248.198742417967,Mathematics,8
2007,Florida,277.383497256758,Mathematics,8
2007,Georgia,274.778664644925,Mathematics,8
2007,Hawaii,268.772013351933,Mathematics,8
2007,Idaho,283.507595771493,Mathematics,8
2007,Illinois,280.497096028329,Mathematics,8
2007,Indiana,285.007210900174,Mathematics,8
2007,Iowa,285.226903146597,Mathematics,8
2007,Kansas,290.032599829257,Mathematics,8
2007,Kentucky,278.704749914375,Mathematics,8
2007,Louisiana,272.386299598469,Mathematics,8
2007,Maine,286.472253115987,Mathematics,8
2007,Maryland,285.734265236821,Mathematics,8
2007,Massachusetts,297.923344483955,Mathematics,8
2007,Michigan,276.830517083696,Mathematics,8
2007,Minnesota,291.85111653854,Mathematics,8
2007,Mississippi,264.890918700127,Mathematics,8
2007,Missouri,280.619538285703,Mathematics,8
2007,Montana,287.075528953695,Mathematics,8
2007,Nebraska,283.650598646173,Mathematics,8
2007,Nevada,270.804024374923,Mathematics,8
2007,New Hampshire,287.557060954994,Mathematics,8
2007,New Jersey,288.583451449458,Mathematics,8
2007,New Mexico,267.538078662633,Mathematics,8
2007,New York,280.141177237476,Mathematics,8
2007,North Carolina,283.880668759806,Mathematics,8
2007,North Dakota,291.561611918756,Mathematics,8
2007,Ohio,284.851639473941,Mathematics,8
2007,Oklahoma,274.534989354995,Mathematics,8
2007,Oregon,283.826277204194,Mathematics,8
2007,Pennsylvania,286.16686332577,Mathematics,8
2007,Rhode Island,275.386990471622,Mathematics,8
2007,South Carolina,281.503601480921,Mathematics,8
2007,South Dakota,288.463925271604,Mathematics,8
2007,Tennessee,273.978786623685,Mathematics,8
2007,Texas,285.870708420456,Mathematics,8
2007,Utah,281.087473705525,Mathematics,8
2007,Vermont,291.010773791979,Mathematics,8
2007,Virginia,287.625904963882,Mathematics,8
2007,Washington,284.862804344983,Mathematics,8
2007,West Virginia,270.084093587271,Mathematics,8
2007,Wisconsin,285.617942521924,Mathematics,8
2007,Wyoming,286.987771483089,Mathematics,8
2005,Alabama,262.211100048323,Mathematics,8
2005,Alaska,278.958709394219,Mathematics,8
2005,Arizona,274.305090048274,Mathematics,8
2005,Arkansas,271.636348366415,Mathematics,8
2005,California,268.558128581435,Mathematics,8
2005,Colorado,280.824007310133,Mathematics,8
2005,Connecticut,281.068953005311,Mathematics,8
2005,Delaware,280.95354283122,Mathematics,8
2005,District of Columbia,245.215780768922,Mathematics,8
2005,Florida,274.04837689748,Mathematics,8
2005,Georgia,272.191564411022,Mathematics,8
2005,Hawaii,265.629319114115,Mathematics,8
2005,Idaho,280.966896649599,Mathematics,8
2005,Illinois,277.672238913307,Mathematics,8
2005,Indiana,281.714945536305,Mathematics,8
2005,Iowa,283.810928831672,Mathematics,8
2005,Kansas,284.030053484553,Mathematics,8
2005,Kentucky,273.983027164396,Mathematics,8
2005,Louisiana,267.755030846034,Mathematics,8
2005,Maine,281.058540918142,Mathematics,8
2005,Maryland,277.930794576753,Mathematics,8
2005,Massachusetts,291.5135411152,Mathematics,8
2005,Michigan,277.346681960374,Mathematics,8
2005,Minnesota,290.074995791089,Mathematics,8
2005,Mississippi,262.456242710419,Mathematics,8
2005,Missouri,276.44993926095,Mathematics,8
2005,Montana,286.432001216413,Mathematics,8
2005,Nebraska,283.9629910353,Mathematics,8
2005,Nevada,269.905585503685,Mathematics,8
2005,New Hampshire,285.2533570362,Mathematics,8
2005,New Jersey,283.902604236295,Mathematics,8
2005,New Mexico,263.275162986677,Mathematics,8
2005,New York,279.716253699868,Mathematics,8
2005,North Carolina,281.825136586578,Mathematics,8
2005,North Dakota,286.960953441317,Mathematics,8
2005,Ohio,283.251774708647,Mathematics,8
2005,Oklahoma,271.359902408679,Mathematics,8
2005,Oregon,282.237325362273,Mathematics,8
2005,Pennsylvania,280.713835066326,Mathematics,8
2005,Rhode Island,272.345018074323,Mathematics,8
2005,South Carolina,281.23432113535,Mathematics,8
2005,South Dakota,287.303617983357,Mathematics,8
2005,Tennessee,270.524576784271,Mathematics,8
2005,Texas,281.102845047493,Mathematics,8
2005,Utah,279.156123426792,Mathematics,8
2005,Vermont,287.356487616841,Mathematics,8
2005,Virginia,284.371628221298,Mathematics,8
2005,Washington,285.052229728136,Mathematics,8
2005,West Virginia,269.099492803301,Mathematics,8
2005,Wisconsin,284.541556582959,Mathematics,8
2005,Wyoming,282.100609598155,Mathematics,8
2003,Alabama,261.939022225118,Mathematics,8
2003,Alaska,279.025069865231,Mathematics,8
2003,Arizona,271.177350478914,Mathematics,8
2003,Arkansas,265.771589343076,Mathematics,8
2003,California,267.049500585455,Mathematics,8
2003,Colorado,283.399858481467,Mathematics,8
2003,Connecticut,283.729811207579,Mathematics,8
2003,Delaware,277.158368932433,Mathematics,8
2003,District of Columbia,243.059638247651,Mathematics,8
2003,Florida,271.371490239171,Mathematics,8
2003,Georgia,269.677009232403,Mathematics,8
2003,Hawaii,265.728581015081,Mathematics,8
2003,Idaho,279.939266837246,Mathematics,8
2003,Illinois,277.160080956322,Mathematics,8
2003,Indiana,281.220939756711,Mathematics,8
2003,Iowa,283.953344744355,Mathematics,8
2003,Kansas,284.191088052303,Mathematics,8
2003,Kentucky,274.278472166639,Mathematics,8
2003,Louisiana,266.328359269062,Mathematics,8
2003,Maine,281.903773320764,Mathematics,8
2003,Maryland,277.71611251074,Mathematics,8
2003,Massachusetts,286.52069448017,Mathematics,8
2003,Michigan,276.441861597672,Mathematics,8
2003,Minnesota,290.680055978624,Mathematics,8
2003,Mississippi,260.911933580199,Mathematics,8
2003,Missouri,278.766250348876,Mathematics,8
2003,Montana,285.928022552419,Mathematics,8
2003,Nebraska,282.193755965696,Mathematics,8
2003,Nevada,268.04313771367,Mathematics,8
2003,New Hampshire,286.198468660005,Mathematics,8
2003,New Jersey,281.407119904536,Mathematics,8
2003,New Mexico,263.272906651625,Mathematics,8
2003,New York,279.749257044273,Mathematics,8
2003,North Carolina,281.240350571106,Mathematics,8
2003,North Dakota,287.14464048292,Mathematics,8
2003,Ohio,281.607295379003,Mathematics,8
2003,Oklahoma,271.905151347835,Mathematics,8
2003,Oregon,280.892470910844,Mathematics,8
2003,Pennsylvania,278.537758124922,Mathematics,8
2003,Rhode Island,271.998694378475,Mathematics,8
2003,South Carolina,277.300449617316,Mathematics,8
2003,South Dakota,284.881736383978,Mathematics,8
2003,Tennessee,268.175728562365,Mathematics,8
2003,Texas,277.052648954338,Mathematics,8
2003,Utah,280.64536966117,Mathematics,8
2003,Vermont,285.6455721843,Mathematics,8
2003,Virginia,281.676643366069,Mathematics,8
2003,Washington,281.151364414263,Mathematics,8
2003,West Virginia,270.770353447282,Mathematics,8
2003,Wisconsin,283.915865654494,Mathematics,8
2003,Wyoming,283.50334994463,Mathematics,8
2000,Alabama,262.15820551985,Mathematics,8
2000,Alaska,—,Mathematics,8
2000,Arizona,270.715405900397,Mathematics,8
2000,Arkansas,261.363712665471,Mathematics,8
2000,California,262.171026590943,Mathematics,8
2000,Colorado,—,Mathematics,8
2000,Connecticut,281.902485561834,Mathematics,8
2000,Delaware,—,Mathematics,8
2000,District of Columbia,234.428798057957,Mathematics,8
2000,Florida,—,Mathematics,8
2000,Georgia,266.332047317995,Mathematics,8
2000,Hawaii,262.772560543574,Mathematics,8
2000,Idaho,277.917913542907,Mathematics,8
2000,Illinois,276.909459049332,Mathematics,8
2000,Indiana,283.051229255175,Mathematics,8
2000,Iowa,—,Mathematics,8
2000,Kansas,283.679619149647,Mathematics,8
2000,Kentucky,271.561511404378,Mathematics,8
2000,Louisiana,258.98200182432,Mathematics,8
2000,Maine,283.641703580061,Mathematics,8
2000,Maryland,276.014360058913,Mathematics,8
2000,Massachusetts,283.123245551255,Mathematics,8
2000,Michigan,278.452666707407,Mathematics,8
2000,Minnesota,287.651942187297,Mathematics,8
2000,Mississippi,254.033900269054,Mathematics,8
2000,Missouri,273.575780410819,Mathematics,8
2000,Montana,286.584607021488,Mathematics,8
2000,Nebraska,280.618068695496,Mathematics,8
2000,Nevada,268.18159911998,Mathematics,8
2000,New Hampshire,—,Mathematics,8
2000,New Jersey,—,Mathematics,8
2000,New Mexico,259.844673042444,Mathematics,8
2000,New York,276.262858771617,Mathematics,8
2000,North Carolina,280.127947198885,Mathematics,8
2000,North Dakota,283.073844051673,Mathematics,8
2000,Ohio,282.672753528445,Mathematics,8
2000,Oklahoma,271.645793898218,Mathematics,8
2000,Oregon,280.640222797324,Mathematics,8
2000,Pennsylvania,—,Mathematics,8
2000,Rhode Island,273.425785095558,Mathematics,8
2000,South Carolina,266.353699525282,Mathematics,8
2000,South Dakota,—,Mathematics,8
2000,Tennessee,263.436599688201,Mathematics,8
2000,Texas,274.846015943346,Mathematics,8
2000,Utah,275.436709934551,Mathematics,8
2000,Vermont,283.408381447859,Mathematics,8
2000,Virginia,276.674991537432,Mathematics,8
2000,Washington,—,Mathematics,8
2000,West Virginia,270.780076291355,Mathematics,8
2000,Wisconsin,‡,Mathematics,8
2000,Wyoming,276.68998034322,Mathematics,8
1996,Alabama,256.594863207309,Mathematics,8
1996,Alaska,277.643071449619,Mathematics,8
1996,Arizona,267.874834337364,Mathematics,8
1996,Arkansas,261.652745252938,Mathematics,8
1996,California,262.772478440845,Mathematics,8
1996,Colorado,275.608214245213,Mathematics,8
1996,Connecticut,279.591244854912,Mathematics,8
1996,Delaware,266.733673323772,Mathematics,8
1996,District of Columbia,232.831509532896,Mathematics,8
1996,Florida,263.639393601298,Mathematics,8
1996,Georgia,262.466020943521,Mathematics,8
1996,Hawaii,262.130081659249,Mathematics,8
1996,Idaho,—,Mathematics,8
1996,Illinois,—,Mathematics,8
1996,Indiana,275.529036804764,Mathematics,8
1996,Iowa,283.986368602787,Mathematics,8
1996,Kansas,—,Mathematics,8
1996,Kentucky,266.591684017917,Mathematics,8
1996,Louisiana,252.380394698737,Mathematics,8
1996,Maine,284.059857433683,Mathematics,8
1996,Maryland,269.681431438747,Mathematics,8
1996,Massachusetts,277.565642048853,Mathematics,8
1996,Michigan,276.866078248355,Mathematics,8
1996,Minnesota,284.048944634206,Mathematics,8
1996,Mississippi,250.215489081725,Mathematics,8
1996,Missouri,273.284887242559,Mathematics,8
1996,Montana,283.003869962468,Mathematics,8
1996,Nebraska,282.769606861882,Mathematics,8
1996,Nevada,‡,Mathematics,8
1996,New Hampshire,‡,Mathematics,8
1996,New Jersey,‡,Mathematics,8
1996,New Mexico,261.970366722903,Mathematics,8
1996,New York,270.231486042978,Mathematics,8
1996,North Carolina,267.834560282947,Mathematics,8
1996,North Dakota,284.222267982804,Mathematics,8
1996,Ohio,—,Mathematics,8
1996,Oklahoma,—,Mathematics,8
1996,Oregon,276.341513193468,Mathematics,8
1996,Pennsylvania,—,Mathematics,8
1996,Rhode Island,268.877308125052,Mathematics,8
1996,South Carolina,260.77544755056,Mathematics,8
1996,South Dakota,—,Mathematics,8
1996,Tennessee,263.118935026706,Mathematics,8
